text,label
I changed my mind and I want to close my profile,ACCOUNT
how can I cancel my profile?,ACCOUNT
I changed my mind and I want to remove my usert account,ACCOUNT
I'd like to delete my online account,ACCOUNT
"i dont want my profile, how can i close it?",ACCOUNT
can u ask an agent how i can delete my online account?,ACCOUNT
ask an agent how to close my usre account,ACCOUNT
"i want to remove my online account, how can i do it?",ACCOUNT
i want to remove my user account,ACCOUNT
"i dont want my user account, whazt can i do to remove it?",ACCOUNT
"I changed my mind, close my user account",ACCOUNT
"i changed my mind, can i delete my profile?",ACCOUNT
"I changed my mind, close my account",ACCOUNT
can u ask an agent how i could delete my profile?,ACCOUNT
where do I remove my user account?,ACCOUNT
how can I close my profile?,ACCOUNT
"I changed my mind, can you close my account?",ACCOUNT
"I changed my mind, help me cancel my account",ACCOUNT
"could you ask an agent to close my account, please?",ACCOUNT
"I don't wang my user account, can you remove it ?",ACCOUNT
"I don't want my account, what do I have to do to remove it?",ACCOUNT
i dont want my profile and i wanna close it,ACCOUNT
"I changed my mind, what should I do to cancel my online account?",ACCOUNT
"I changed my mind, help me delete my profile",ACCOUNT
"I don't want my profile, can you remove it?",ACCOUNT
"i dont want my online account, what can i do to remove it?",ACCOUNT
"i changed my mind, how can i remove my account?",ACCOUNT
where can I delete my user accopunt ?,ACCOUNT
"I changed my mind, what do I have to do to remove my account?",ACCOUNT
"could you ask an agent if I can cancel my online account, please?",ACCOUNT
"I changed my mind, remove my profile",ACCOUNT
"i changed my mind, how could i close my account?",ACCOUNT
i need help removing my profile,ACCOUNT
where do I delete my profile?,ACCOUNT
I want to delete my user account,ACCOUNT
"I don't want my user account, I need help cancelikng it",ACCOUNT
"i changdd my mind , help me delete my profile, please",ACCOUNT
i changed my mind and i want to cancel my account,ACCOUNT
"I don't want my account, help me close it",ACCOUNT
"I changed my mind, how can I delete my user account?",ACCOUNT
"ask an agent how i can remove my online account, please",ACCOUNT
can u ask an agent how to remove my user account?,ACCOUNT
"i want to remove my fucking profile, how can i do it?",ACCOUNT
"I changed my min, what can I do to cancel my account?",ACCOUNT
"I changed my mind, I need help removing my profile",ACCOUNT
I want to cancel my account,ACCOUNT
how do I close my online account?,ACCOUNT
"I don't want my fucking account, how do I remove it?",ACCOUNT
"I don't want my online account, can I remove it?",ACCOUNT
help me close my profile,ACCOUNT
I changed my mind and I want to cancel my online account,ACCOUNT
"I changed my mind, can you cancel my fucking online account, please?",ACCOUNT
can u ask an agent where to close my online account?,ACCOUNT
"I don't watn my online account, what do I have to do to cancel it?",ACCOUNT
"I don't want my online account, how do I remove it?",ACCOUNT
can u ask an agent if i can delete my online account?,ACCOUNT
"I want to remove my profile, how can I do it?",ACCOUNT
can u ask an agent where i can delete my user account?,ACCOUNT
"I changed my mind, how do I cancel my online account?",ACCOUNT
"i changed my mind, what can i do to close my user acount?",ACCOUNT
"I changed my mind, can I cancel my account?",ACCOUNT
"I don't want my profile, what should I do to delete it?",ACCOUNT
can u ask an agent how to close my user account?,ACCOUNT
"ask an agent if i can remove my account, please",ACCOUNT
"I changed my mind, how can I delete my account?",ACCOUNT
I changed my mind and I want to close my account,ACCOUNT
"I don't want my online account, how can I delete it?",ACCOUNT
I changed my mind and I want to close my user account,ACCOUNT
"I don't want my profile, can I cancel it?",ACCOUNT
how do i cancel my account?,ACCOUNT
"I changed my mind, what should I do to delete my profile?",ACCOUNT
could u ask an agent where i can cancel my user account?,ACCOUNT
"I want to cancel my online account, where can I do it?",ACCOUNT
"i changed my mind, close my profile",ACCOUNT
"I changed my mind, help me remove my account",ACCOUNT
"I don't want my online account, what should I do to clsoe it?",ACCOUNT
"I changed my mind, I need hewlp closing my user account",ACCOUNT
i ened help canceling my account,ACCOUNT
"I want to cancel my online account, how can I do it?",ACCOUNT
i dont want my online account and i wanna close it,ACCOUNT
"I don't want my online account, how can I close it?",ACCOUNT
"I don't want my account, what should I do to cancel it?",ACCOUNT
"I want to delete my profile, how can I do it?",ACCOUNT
"I don't want my online account, can you close it?",ACCOUNT
where to cancel my profile,ACCOUNT
i want to delete my account,ACCOUNT
I want to close my online account,ACCOUNT
where to cancel my account,ACCOUNT
"i dont want my online account, how can i remove it?",ACCOUNT
can u ask an agent to close my user account?,ACCOUNT
"I don't want my user account, can I remove it?",ACCOUNT
"I don' want my online account,  can I cancel it?",ACCOUNT
can u ask an agent if i can cancel my user account?,ACCOUNT
"i want to remove my online account, how could i do it?",ACCOUNT
"please, ask an agent if i could delete my fucking profile",ACCOUNT
I changed my mind and I want to remove my profile,ACCOUNT
where to cancel my online account,ACCOUNT
ask an agent if i can cancel my account,ACCOUNT
"i changed my mind, what do i have to do to cancel my profile?",ACCOUNT
help me remove my online account,ACCOUNT
where to cancel my user account,ACCOUNT
"i changed my mind, what can i do to remove my online account?",ACCOUNT
i wanna remove my account,ACCOUNT
"i changed my mind, can i cancel my user account?",ACCOUNT
"I want to cancel my profile, where can I do it?",ACCOUNT
I changed my mind and I would like to close my profile,ACCOUNT
"i dont want my user account, what do i have to do to delete it?",ACCOUNT
"I want to remove my user account, where can I do it ?",ACCOUNT
I don't want my user account and I want to delete it,ACCOUNT
how can I cancel my user account?,ACCOUNT
ask an agent where i could remove my online account,ACCOUNT
"ask an agent how to close my user account, please",ACCOUNT
how do I close my user account?,ACCOUNT
"i changed my mind, i need help deleting my account",ACCOUNT
"I changed my mind, how do I close my online account?",ACCOUNT
i changed my mind and i wanna delete my online account,ACCOUNT
"I don't want my user account , remove it",ACCOUNT
"I changed my mind, how do I remove my online account ?",ACCOUNT
"I don't want my user account, how can I cancel it?",ACCOUNT
help me close my user account,ACCOUNT
ask an agent if i can close my account,ACCOUNT
"I don't want my account, I need help closing it",ACCOUNT
"I don't want my profile, I need help canceling it",ACCOUNT
"I changed my mind, how can I remove my account?",ACCOUNT
i changed my mind and i wanna delete my user account,ACCOUNT
"I don't want my profile, what do I have to do to close it?",ACCOUNT
"I don't want my user account, I need help closing it",ACCOUNT
"i dont want my online account, can u close it?",ACCOUNT
can u ask an agent how i can delete my user account?,ACCOUNT
i need help deleting my account,ACCOUNT
"I want to close my user account, where can I do it?",ACCOUNT
how can I delete my user account?,ACCOUNT
"i dont want my fucking user account, how can i remove it?",ACCOUNT
"I don't want my online account, can you cancel it?",ACCOUNT
could I remove my fucking profile?,ACCOUNT
"I don't want my account, I need help canceling it, please",ACCOUNT
i want to remove my profile,ACCOUNT
"I changed my mind, how do I close my user account?",ACCOUNT
"i dont want my fucking profile, how could i close it?",ACCOUNT
"I changed my mind, can I close my account?",ACCOUNT
"Ichanged my mind, cancel my profile",ACCOUNT
"I don't want my account, how can I delete it?",ACCOUNT
"I don't want my profile, how do I delete it?",ACCOUNT
"could u ask an agent if i can close my fucking online account, please?",ACCOUNT
"I don't want my online account, how do I close it?",ACCOUNT
I want to close my profile,ACCOUNT
"I changed my mind, can you remove my online account?",ACCOUNT
"i changed my mind, how do i remove my online account?",ACCOUNT
"I changed my mind, what do I have to do to delete my online account?",ACCOUNT
how do I remove my account?,ACCOUNT
where do I remove my account?,ACCOUNT
"i dont want my profile, remove it",ACCOUNT
"i wanna close my account, where can i do it?",ACCOUNT
"please, can u ask  an agent if i could cancel my online account?",ACCOUNT
help me cancel my user account,ACCOUNT
"i changed my mind, what can i do to delete my online account?",ACCOUNT
"I don't want my account, can I close it?",ACCOUNT
"I don't want my user account, what should I do to close it?",ACCOUNT
"I don't want my profile, how do I cancel it?",ACCOUNT
"please, ask an agent how to remove my profile",ACCOUNT
"I don't want my online account, help me close it",ACCOUNT
I changed my mind and I want to cancel my profile,ACCOUNT
ask an agent how i could remove my account,ACCOUNT
"I don't want my account, I need help canceling it",ACCOUNT
"I changed my mind, what do I have to do to close my user account?",ACCOUNT
"I changed my mind, can I close my user account?",ACCOUNT
help me remove my user account,ACCOUNT
"I don't want my online account, remove it",ACCOUNT
"I don't want my account, I need help removing it",ACCOUNT
"i changed my mind, how do i delete my profile?",ACCOUNT
ask an agent how to delete my profile,ACCOUNT
"I don't want my profile, what should I do to cancel it?",ACCOUNT
i wanna cancel my account,ACCOUNT
"I changed my mind, I need help canceling my user account",ACCOUNT
how toclose myprofile,ACCOUNT
"I don't want my online account, help me remove it",ACCOUNT
"i dont want my online account, how do i close it?",ACCOUNT
where can I delete my profile?,ACCOUNT
"i changed my mind, i need help closing my account",ACCOUNT
"I don't want ky online account , how do I delete it?",ACCOUNT
"I changed my mind, can you remove my account?",ACCOUNT
"I don't want my user account, help me delete it",ACCOUNT
"I changed my mind, how do I remove my user account?",ACCOUNT
how can I cancel my account?,ACCOUNT
"I don't want my profile, how can I delete it?",ACCOUNT
can u ask an agent if i could remove my user account?,ACCOUNT
ask an agent where i can cancel my online account,ACCOUNT
"i changed my mind, how can i delete my online account?",ACCOUNT
I need help deleting my online account,ACCOUNT
"please, could u ask an agent where i could delete my fucking account?",ACCOUNT
"can you ask an agent to remove my user account, please?",ACCOUNT
"i changed my mind, can i close my profile?",ACCOUNT
ask an agent if i can remove my online account,ACCOUNT
ask an agent how to cancel my profile,ACCOUNT
